date,kib_bencana_id,disaster_type,province,city,district,village,posko_id,posko_name,item_category,item_name,unit,anomaly_type,severity,score,target_need_qty,current_stock_qty,requested_qty,distributed_qty,message,action_suggestion
2024-12-10,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,hygiene_kit,paket,critical_stock,medium,0.6,23.93,17.44,27.62,25.26,Stok hanya 0.40 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-25,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kesehatan,masker,pcs,critical_stock,medium,0.51,1293.2,1137.6,1513.31,1359.11,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-27,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kesehatan,masker,pcs,demand_spike,high,9.11,1740.06,7031.64,1721.73,1441.26,Kebutuhan melonjak 1.39x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-11-09,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.71,1367.46,713.05,1524.7,1525.84,Stok hanya 0.29 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.67,1001.41,603.73,1040.4,1051.0,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-29,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,perbekalan_pangan,mie_instan,bungkus,demand_spike,medium,3.07,1047.36,4588.61,1226.36,1197.92,Kebutuhan melonjak 1.12x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-12-01,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kesehatan,obat_ispa,paket,critical_stock,medium,0.6,19.35,14.02,18.82,19.29,Stok hanya 0.40 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kesehatan,obat_ispa,paket,critical_stock,medium,0.68,20.29,11.69,22.38,22.55,Stok hanya 0.32 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-11,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,pembalut,pcs,critical_stock,medium,0.53,97.34,82.02,101.5,91.51,Stok hanya 0.47 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,pembalut,pcs,critical_stock,medium,0.56,71.66,56.27,74.02,62.85,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-19,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,pembalut,pcs,critical_stock,medium,0.61,76.94,53.37,81.05,70.58,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-04,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,pembalut,pcs,critical_stock,medium,0.67,64.6,37.88,72.82,75.77,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,pembalut,pcs,critical_stock,medium,0.51,61.16,53.72,67.74,68.44,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-07,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-08,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-09,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-10,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-11,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-12,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-13,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-14,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-15,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-17,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-18,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-19,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-20,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-21,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-22,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-23,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-24,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-25,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-26,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-27,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-28,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-29,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-30,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-01,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-02,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-03,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-04,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-05,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-06,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-07,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-08,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-09,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-10,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-11,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-12,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-13,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-14,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-15,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-17,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-18,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-19,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-20,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-21,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-21,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,perbekalan_pangan,protein_kaleng,kaleng,critical_stock,medium,0.59,182.55,133.96,188.83,187.33,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-28,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,perbekalan_pangan,protein_kaleng,kaleng,demand_spike,high,4.52,206.91,769.35,199.97,173.2,Kebutuhan melonjak 1.16x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-12-12,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,perbekalan_pangan,protein_kaleng,kaleng,demand_spike,medium,3.93,179.29,1002.04,187.96,165.32,Kebutuhan melonjak 1.17x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-11-21,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,shelter,selimut,unit,critical_stock,medium,0.63,56.16,37.63,60.04,56.12,Stok hanya 0.37 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-25,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,shelter,selimut,unit,critical_stock,medium,0.59,52.15,38.29,50.32,50.91,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-10,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,shelter,tikar,unit,critical_stock,medium,0.63,49.49,33.2,50.27,50.43,Stok hanya 0.37 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-25,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,shelter,tikar,unit,critical_stock,medium,0.55,38.98,31.25,45.59,44.8,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-28,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Wulang Gitang,Desa Pululera,POSKO-CE24632F,Desa Pululera,shelter,tikar,unit,demand_spike,medium,3.57,42.35,101.22,48.47,41.32,Kebutuhan melonjak 1.17x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-12-06,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Larantuka,Kelurahan Weri,POSKO-D4EB23BE,Kelurahan Weri,air_sanitasi,air_bersih,liter,critical_stock,medium,0.71,529.09,276.14,615.08,623.18,Stok hanya 0.29 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-10,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Larantuka,Kelurahan Weri,POSKO-D4EB23BE,Kelurahan Weri,air_sanitasi,air_bersih,liter,critical_stock,medium,0.5,538.21,483.78,574.02,593.97,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Larantuka,Kelurahan Weri,POSKO-D4EB23BE,Kelurahan Weri,air_sanitasi,air_bersih,liter,critical_stock,medium,0.63,557.11,366.56,594.06,581.54,Stok hanya 0.37 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-18,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Larantuka,Kelurahan Weri,POSKO-D4EB23BE,Kelurahan Weri,air_sanitasi,air_bersih,liter,critical_stock,medium,0.51,458.0,401.33,522.21,537.99,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Larantuka,Kelurahan Weri,POSKO-D4EB23BE,Kelurahan Weri,air_sanitasi,air_minum,liter,critical_stock,medium,0.62,101.3,69.14,116.6,117.02,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-26,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Larantuka,Kelurahan Weri,POSKO-D4EB23BE,Kelurahan Weri,air_sanitasi,air_minum,liter,critical_stock,medium,0.66,102.24,62.69,119.46,102.38,Stok hanya 0.34 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-30,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Larantuka,Kelurahan Weri,POSKO-D4EB23BE,Kelurahan Weri,air_sanitasi,air_minum,liter,critical_stock,medium,0.53,108.91,92.46,123.69,115.57,Stok hanya 0.47 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
